,latitude,longitude,erro
3832,-80.0,42.0,1.4478324698632663
3833,-80.0,43.0,1.432126879394752
3834,-80.0,44.0,1.4167228460522727
3835,-80.0,45.0,1.4016442255171886
3836,-80.0,46.0,1.3869144938527629
3837,-80.0,47.0,1.3725567020082863
3838,-80.0,48.0,1.3585934300473657
3839,-80.0,49.0,1.3450467412007743
3840,-80.0,50.0,1.3319381358494016
3841,-80.0,51.0,1.319288505547666
3842,-80.0,52.0,1.3071180872023542
3843,-80.0,53.0,1.2954464175264138
3844,-80.0,54.0,1.2842922878912266
3845,-80.0,55.0,1.2736736997048785
3846,-80.0,56.0,1.2636078204473378
3847,-80.0,57.0,1.2541109404967268
3848,-80.0,58.0,1.245198430883542
3849,-80.0,59.0,1.2368847021120029
3850,-80.0,60.0,1.2291831641895847
3851,-80.0,61.0,1.222106188007112
3852,-80.0,62.0,1.2156650682126502
3853,-80.0,63.0,1.2098699877226378
3854,-80.0,64.0,1.204729984013462
3855,-80.0,65.0,1.200252917335703
3856,-80.0,66.0,1.1964454409917626
3857,-80.0,67.0,1.1933129738153825
3858,-80.0,68.0,1.1908596749887073
3859,-80.0,69.0,1.1890884213290394
3860,-80.0,70.0,1.1880007871731786
3861,-80.0,71.0,1.1875970269823992
3862,-80.0,72.0,1.1878760607854633
3863,-80.0,73.0,1.1888354625708355
3864,-80.0,74.0,1.1904714517322923
3865,-80.0,75.0,1.192778887664456
3866,-80.0,76.0,1.1957512675965358
3867,-80.0,77.0,1.1993807277436075
3868,-80.0,78.0,1.2036580478452392
3869,-80.0,79.0,1.2085726591511354
3870,-80.0,80.0,1.2141126559028197
3871,-80.0,81.0,1.2202648103492035
3872,-80.0,82.0,1.227014591322201
3873,-80.0,83.0,1.2343461863865541
3874,-80.0,84.0,1.2422425275655151
3875,-80.0,85.0,1.2506853206313457
3876,-80.0,86.0,1.2596550779365574
3877,-80.0,87.0,1.2691311547485846
3878,-80.0,88.0,1.2790917890373217
3879,-80.0,89.0,1.2895141446514644
3880,-80.0,90.0,1.3003743578062843
3881,-80.0,91.0,1.311647586792095
3882,-80.0,92.0,1.323308064799521
3883,-80.0,93.0,1.335329155744746
3884,-80.0,94.0,1.3476834129652435
3885,-80.0,95.0,1.3603426406442238
3886,-80.0,96.0,1.373277957810197
3887,-80.0,97.0,1.3864598647466986
3888,-80.0,98.0,1.3998583116364904
3889,-80.0,99.0,1.413442769254442
3890,-80.0,100.0,1.4271823015138885
3891,-80.0,101.0,1.44104563966265
3892,-80.0,102.0,1.4550012579170795
3893,-80.0,103.0,1.4690174503155948
3894,-80.0,104.0,1.4830624085671378
3895,-80.0,105.0,1.4971043006649596
3896,-80.0,106.0,1.511111350032115
3897,-80.0,107.0,1.5250519149620028
3898,-80.0,108.0,1.538894568115372
3899,-80.0,109.0,1.5526081758342867
3900,-80.0,110.0,1.5661619770337665
3901,-80.0,111.0,1.5795256614330742
3902,-80.0,112.0,1.59266944689098
3903,-80.0,113.0,1.6055641556127578
3904,-80.0,114.0,1.6181812890011482
3905,-80.0,115.0,1.630493100929008
3906,-80.0,116.0,1.6424726692178937
3907,-80.0,117.0,1.6540939651142585
3908,-80.0,118.0,1.6653319205633683
3909,-80.0,119.0,1.6761624930902213
3910,-80.0,120.0,1.6865627281069193
3911,-80.0,121.0,1.6965108184766808
3912,-80.0,122.0,1.705986161176258
3913,-80.0,123.0,1.7149694109106508
3914,-80.0,124.0,1.723442530546735
3915,-80.0,125.0,1.731388838245606
3916,-80.0,126.0,1.7387930511870289
3917,-80.0,127.0,1.7456413257933694
3918,-80.0,128.0,1.7519212943745013
3919,-80.0,129.0,1.7576220981296065
3920,-80.0,130.0,1.7627344164562269
3921,-80.0,131.0,1.7672504925313754
3922,-80.0,132.0,1.7711641551439592
3923,-80.0,133.0,1.774470836772046
3924,-80.0,134.0,1.777167587912544
3925,-80.0,135.0,1.7792530876846588
3926,-80.0,136.0,1.7807276507419687
3927,-80.0,137.0,1.7815932305409234
3928,-80.0,138.0,1.781853419026137
3929,-80.0,139.0,1.7815134428048855
3930,-80.0,140.0,1.780580155894645
3931,-80.0,141.0,1.7790620291382933
3932,-80.0,142.0,1.7769691363917473
3933,-80.0,143.0,1.7743131375982617
3934,-80.0,144.0,1.7711072588722543
3935,-80.0,145.0,1.767366269723499
3936,-80.0,146.0,1.7631064575596327
3937,-80.0,147.0,1.7583455996112778
3938,-80.0,148.0,1.753102932429618
3939,-80.0,149.0,1.7473991191109568
3940,-80.0,150.0,1.741256214406714
3941,-80.0,151.0,1.7346976278803752
3942,-80.0,152.0,1.7277480852752285
3943,-80.0,153.0,1.7204335882581974
3944,-80.0,154.0,1.7127813727058347
3945,-80.0,155.0,1.7048198656985227
3946,-80.0,156.0,1.6965786413881656
3947,-80.0,157.0,1.6880883759033225
3948,-80.0,158.0,1.679380801453518
3949,-80.0,159.0,1.6704886597918907
3950,-80.0,160.0,1.6614456551919639
3951,-80.0,161.0,1.6522864070904935
3952,-80.0,162.0,1.643046402544036
3953,-80.0,163.0,1.633761948641986
3954,-80.0,164.0,1.6244701250136588
3955,-80.0,165.0,1.6152087365613224
3956,-80.0,166.0,1.6060162665450939
3957,-80.0,167.0,1.5969318301394255
3958,-80.0,168.0,1.5879951285742788
3959,-80.0,169.0,1.579246403967423
3960,-80.0,170.0,1.5707263949473846
3961,-80.0,171.0,1.5624762931594696
3962,-80.0,172.0,1.5545377007402383
3963,-80.0,173.0,1.5469525888385487
3964,-80.0,174.0,1.5397632572541322
3965,-80.0,175.0,1.5330122952574219
3966,-80.0,176.0,1.5267425436472577
3967,-80.0,177.0,1.52099705809597
3968,-80.0,178.0,1.515819073824419
3969,-80.0,179.0,1.5112519716427013
3970,-80.0,180.0,1.5073392453855576
3971,-79.0,-180.0,1.2214183759051602
3972,-79.0,-179.0,1.3130383072664293
3973,-79.0,-178.0,1.3980802675275863
3974,-79.0,-177.0,1.47674279574372
3975,-79.0,-176.0,1.5492260132718767
3976,-79.0,-175.0,1.6157312027689112
3977,-79.0,-174.0,1.6764604033708974
3978,-79.0,-173.0,1.7316160222981944
3979,-79.0,-172.0,1.7814004630686018
3980,-79.0,-171.0,1.8260157704415256
3981,-79.0,-170.0,1.8656632921599319
3982,-79.0,-169.0,1.9005433575033888
3983,-79.0,-168.0,1.930854972614679
3984,-79.0,-167.0,1.956795532515086
3985,-79.0,-166.0,1.9785605496789294
3986,-79.0,-165.0,1.996343398996146
3987,-79.0,-164.0,2.010335078913225
3988,-79.0,-163.0,2.020723988507357
3989,-79.0,-162.0,2.027695720215621
3990,-79.0,-161.0,2.031432867911536
3991,-79.0,-160.0,2.0321148499942354
3992,-79.0,-159.0,2.0299177471312335
3993,-79.0,-158.0,2.02501415427426
3994,-79.0,-157.0,2.0175730465486725
3995,-79.0,-156.0,2.0077596586004915
3996,-79.0,-155.0,1.9957353769710433
3997,-79.0,-154.0,1.9816576450574088
3998,-79.0,-153.0,1.9656798802074023
3999,-79.0,-152.0,1.947951402490206
4000,-79.0,-151.0,1.9286173746784379
4001,-79.0,-150.0,1.907818752973623
4002,-79.0,-149.0,1.8856922480054246
4003,-79.0,-148.0,1.862370295634498
4004,-79.0,-147.0,1.837981037090355
4005,-79.0,-146.0,1.8126483079782625
4006,-79.0,-145.0,1.7864916356933214
4007,-79.0,-144.0,1.7596262447850584
4008,-79.0,-143.0,1.7321630698223733
4009,-79.0,-142.0,1.7042087753159747
4010,-79.0,-141.0,1.6758657822637555
4011,-79.0,-140.0,1.647232300893755
4012,-79.0,-139.0,1.618402369189109
4013,-79.0,-138.0,1.5894658967899284
4014,-79.0,-137.0,1.5605087138780924
4015,-79.0,-136.0,1.531612624662438
4016,-79.0,-135.0,1.5028554650937715
4017,-79.0,-134.0,1.4743111644514
4018,-79.0,-133.0,1.4460498104553312
4019,-79.0,-132.0,1.4181377175711
4020,-79.0,-131.0,1.3906374981869802
4021,-79.0,-130.0,1.363608136356288
4022,-79.0,-129.0,1.3371050638105078
4023,-79.0,-128.0,1.3111802379618946
4024,-79.0,-127.0,1.285882221627142
4025,-79.0,-126.0,1.261256264216542
4026,-79.0,-125.0,1.2373443841456875
4027,-79.0,-124.0,1.2141854522393754
4028,-79.0,-123.0,1.1918152759096114
4029,-79.0,-122.0,1.1702666839017704
4030,-79.0,-121.0,1.1495696114147893
4031,-79.0,-120.0,1.1297511854129056
4032,-79.0,-119.0,1.1108358099576845
4033,-79.0,-118.0,1.0928452514001497
4034,-79.0,-117.0,1.075798723283479
4035,-79.0,-116.0,1.0597129708171145
4036,-79.0,-115.0,1.0446023547931127
4037,-79.0,-114.0,1.0304789348253276
4038,-79.0,-113.0,1.0173525518012616
4039,-79.0,-112.0,1.0052309094455072
4040,-79.0,-111.0,0.994119654902231
4041,-79.0,-110.0,0.9840224582525372
4042,-79.0,-109.0,0.9749410908903738
4043,-79.0,-108.0,0.9668755026883503
4044,-79.0,-107.0,0.9598238978919174
4045,-79.0,-106.0,0.9537828096874015
4046,-79.0,-105.0,0.9487471733958045
4047,-79.0,-104.0,0.9447103982506115
4048,-79.0,-103.0,0.9416644377236617
4049,-79.0,-102.0,0.9395998583687558
4050,-79.0,-101.0,0.9385059071579408
4051,-79.0,-100.0,0.938370577290329
4052,-79.0,-99.0,0.9391806724580553
4053,-79.0,-98.0,0.9409218695582666
4054,-79.0,-97.0,0.9435787798442239
4055,-79.0,-96.0,0.9471350085123885
4056,-79.0,-95.0,0.9515732127259364
4057,-79.0,-94.0,0.9568751580785404
4058,-79.0,-93.0,0.9630217735052478
4059,-79.0,-92.0,0.9699932046502433
4060,-79.0,-91.0,0.9777688657038673
4061,-79.0,-90.0,0.9863274897237064
4062,-79.0,-89.0,0.9956471774568102
4063,-79.0,-88.0,1.0057054446820912
4064,-79.0,-87.0,1.01647926809388
4065,-79.0,-86.0,1.0279451297492015
4066,-79.0,-85.0,1.0400790601029235
4067,-79.0,-84.0,1.052856679656225
4068,-79.0,-83.0,1.0662532392450796
4069,-79.0,-82.0,1.080243658996471
4070,-79.0,-81.0,1.0948025659810128
4071,-79.0,-80.0,1.1099043305914362
4072,-79.0,-79.0,1.1255231016770846
4073,-79.0,-78.0,1.1416328404651264
4074,-79.0,-77.0,1.1582073532996764
4075,-79.0,-76.0,1.175220323230347
4076,-79.0,-75.0,1.1926453404820592
4077,-79.0,-74.0,1.2104559318380943
4078,-79.0,-73.0,1.228625588968497
4079,-79.0,-72.0,1.2471277957359497
4080,-79.0,-71.0,1.2659360545111933
4081,-79.0,-70.0,1.285023911529974
4082,-79.0,-69.0,1.3043649813233005
4083,-79.0,-68.0,1.3239329702525973
4084,-79.0,-67.0,1.343701699181007
4085,-79.0,-66.0,1.3636451253118245
4086,-79.0,-65.0,1.3837373632246206
4087,-79.0,-64.0,1.403952705139203
4088,-79.0,-63.0,1.4242656404371132
4089,-79.0,-62.0,1.4446508744698574
4090,-79.0,-61.0,1.4650833466825313
4091,-79.0,-60.0,1.485538248080946
4092,-79.0,-59.0,1.5059910380697747
4093,-79.0,-58.0,1.526417460688615
4094,-79.0,-57.0,1.5467935602722247
4095,-79.0,-56.0,1.5670956965605425
4096,-79.0,-55.0,1.5873005592833793
4097,-79.0,-54.0,1.6073851822440186
4098,-79.0,-53.0,1.6273269569251854
4099,-79.0,-52.0,1.6471036456401542
4100,-79.0,-51.0,1.6666933942509692
4101,-79.0,-50.0,1.6860747444750113
4102,-79.0,-49.0,1.7052266458003462
4103,-79.0,-48.0,1.7241284670294954
4104,-79.0,-47.0,1.7427600074704541
4105,-79.0,-46.0,1.7611015077929746
4106,-79.0,-45.0,1.7791336605672707
4107,-79.0,-44.0,1.796837620501484
4108,-79.0,-43.0,1.8141950143933676
4109,-79.0,-42.0,1.8311879508107964
4110,-79.0,-41.0,1.8477990295148032
4111,-79.0,-40.0,1.8640113506379952
4112,-79.0,-39.0,1.879808523630247
4113,-79.0,-38.0,1.8951746759827037
4114,-79.0,-37.0,1.9100944617401727
4115,-79.0,-36.0,1.9245530698110582
4116,-79.0,-35.0,1.9385362320830637
4117,-79.0,-34.0,1.9520302313518874
4118,-79.0,-33.0,1.9650219090692256
4119,-79.0,-32.0,1.97749867291538
4120,-79.0,-31.0,1.9894485042007823
4121,-79.0,-30.0,2.0008599650997865
4122,-79.0,-29.0,2.0117222057189985
4123,-79.0,-28.0,2.022024971001475
4124,-79.0,-27.0,2.031758607467023
4125,-79.0,-26.0,2.040914069787839
4126,-79.0,-25.0,2.0494829271976474
4127,-79.0,-24.0,2.057457369731454
4128,-79.0,-23.0,2.0648302142919612
4129,-79.0,-22.0,2.0715949105376095
4130,-79.0,-21.0,2.0777455465861268
4131,-79.0,-20.0,2.083276854526403
4132,-79.0,-19.0,2.08818421573037
4133,-79.0,-18.0,2.0924636659555182
4134,-79.0,-17.0,2.0961119002275432
4135,-79.0,-16.0,2.099126277491546
4136,-79.0,-15.0,2.1015048250190964
4137,-79.0,-14.0,2.1032462425573493
4138,-79.0,-13.0,2.104349906205405
4139,-79.0,-12.0,2.1048158720018835
4140,-79.0,-11.0,2.1046448792067256
4141,-79.0,-10.0,2.103838353259133
4142,-79.0,-9.0,2.102398408392505
4143,-79.0,-8.0,2.100327849886214
4144,-79.0,-7.0,2.097630175933068
4145,-79.0,-6.0,2.09430957910033
4146,-79.0,-5.0,2.090370947361201
4147,-79.0,-4.0,2.0858198646727972
4148,-79.0,-3.0,2.0806626110757405
4149,-79.0,-2.0,2.074906162289681
4150,-79.0,-1.0,2.0685581887783058
4151,-79.0,0.0,2.0616270542565784
4152,-79.0,1.0,2.0541218136124266
4153,-79.0,2.0,2.046052210214359
4154,-79.0,3.0,2.037428672576053
4155,-79.0,4.0,2.0282623103484094
4156,-79.0,5.0,2.0185649096093616
4157,-79.0,6.0,2.008348927421229
4158,-79.0,7.0,1.9976274856253884
4159,-79.0,8.0,1.986414363843896
4160,-79.0,9.0,1.9747239916576935
4161,-79.0,10.0,1.9625714399312153
4162,-79.0,11.0,1.9499724112534715
4163,-79.0,12.0,1.9369432294660343
4164,-79.0,13.0,1.9235008282489574
4165,-79.0,14.0,1.9096627387363068
4166,-79.0,15.0,1.8954470761337565
4167,-79.0,16.0,1.8808725253117562
4168,-79.0,17.0,1.8659583253489074
4169,-79.0,18.0,1.850724253001497
4170,-79.0,19.0,1.835190605076571
4171,-79.0,20.0,1.8193781796877286
4172,-79.0,21.0,1.8033082563745113
4173,-79.0,22.0,1.7870025750684926
4174,-79.0,23.0,1.7704833138912146
4175,-79.0,24.0,1.753773065771716
4176,-79.0,25.0,1.7368948138739244
4177,-79.0,26.0,1.7198719058270757
4178,-79.0,27.0,1.7027280267553613
4179,-79.0,28.0,1.6854871711061392
4180,-79.0,29.0,1.6681736132796716
4181,-79.0,30.0,1.650811877066788
4182,-79.0,31.0,1.6334267039048034
4183,-79.0,32.0,1.616043019966061
4184,-79.0,33.0,1.5986859020975743
4185,-79.0,34.0,1.581380542634718
4186,-79.0,35.0,1.5641522131163978
4187,-79.0,36.0,1.5470262269338932
4188,-79.0,37.0,1.530027900950356
4189,-79.0,38.0,1.5131825161329648
4190,-79.0,39.0,1.496515277244874
4191,-79.0,40.0,1.48005127164925
4192,-79.0,41.0,1.4638154272830213
4193,-79.0,42.0,1.4478324698632663
4194,-79.0,43.0,1.432126879394752
4195,-79.0,44.0,1.4167228460522727
4196,-79.0,45.0,1.4016442255171886
4197,-79.0,46.0,1.3869144938527629
4198,-79.0,47.0,1.3725567020082863
4199,-79.0,48.0,1.3585934300473657
4200,-79.0,49.0,1.3450467412007743
4201,-79.0,50.0,1.3319381358494016
4202,-79.0,51.0,1.319288505547666
4203,-79.0,52.0,1.3071180872023542
4204,-79.0,53.0,1.2954464175264138
4205,-79.0,54.0,1.2842922878912266
4206,-79.0,55.0,1.2736736997048785
4207,-79.0,56.0,1.2636078204473378
4208,-79.0,57.0,1.2541109404967268
4209,-79.0,58.0,1.245198430883542
4210,-79.0,59.0,1.2368847021120029
4211,-79.0,60.0,1.2291831641895847
4212,-79.0,61.0,1.222106188007112
4213,-79.0,62.0,1.2156650682126502
4214,-79.0,63.0,1.2098699877226378
4215,-79.0,64.0,1.204729984013462
4216,-79.0,65.0,1.200252917335703
4217,-79.0,66.0,1.1964454409917626
4218,-79.0,67.0,1.1933129738153825
4219,-79.0,68.0,1.1908596749887073
4220,-79.0,69.0,1.1890884213290394
4221,-79.0,70.0,1.1880007871731786
4222,-79.0,71.0,1.1875970269823992
4223,-79.0,72.0,1.1878760607854633
4224,-79.0,73.0,1.1888354625708355
4225,-79.0,74.0,1.1904714517322923
4226,-79.0,75.0,1.192778887664456
4227,-79.0,76.0,1.1957512675965358
4228,-79.0,77.0,1.1993807277436075
4229,-79.0,78.0,1.2036580478452392
4230,-79.0,79.0,1.2085726591511354
4231,-79.0,80.0,1.2141126559028197
4232,-79.0,81.0,1.2202648103492035
4233,-79.0,82.0,1.227014591322201
4234,-79.0,83.0,1.2343461863865541
4235,-79.0,84.0,1.2422425275655151
4236,-79.0,85.0,1.2506853206313457
4237,-79.0,86.0,1.2596550779365574
4238,-79.0,87.0,1.2691311547485846
4239,-79.0,88.0,1.2790917890373217
4240,-79.0,89.0,1.2895141446514644
4241,-79.0,90.0,1.3003743578062843
4242,-79.0,91.0,1.311647586792095
4243,-79.0,92.0,1.323308064799521
4244,-79.0,93.0,1.335329155744746
4245,-79.0,94.0,1.3476834129652435
4246,-79.0,95.0,1.3603426406442238
4247,-79.0,96.0,1.373277957810197
4248,-79.0,97.0,1.3864598647466986
4249,-79.0,98.0,1.3998583116364904
4250,-79.0,99.0,1.413442769254442
4251,-79.0,100.0,1.4271823015138885
4252,-79.0,101.0,1.44104563966265
4253,-79.0,102.0,1.4550012579170795
4254,-79.0,103.0,1.4690174503155948
4255,-79.0,104.0,1.4830624085671378
4256,-79.0,105.0,1.4971043006649596
4257,-79.0,106.0,1.511111350032115
4258,-79.0,107.0,1.5250519149620028
4259,-79.0,108.0,1.538894568115372
4260,-79.0,109.0,1.5526081758342867
4261,-79.0,110.0,1.5661619770337665
4262,-79.0,111.0,1.5795256614330742
4263,-79.0,112.0,1.59266944689098
4264,-79.0,113.0,1.6055641556127578
4265,-79.0,114.0,1.6181812890011482
4266,-79.0,115.0,1.630493100929008
4267,-79.0,116.0,1.6424726692178937
4268,-79.0,117.0,1.6540939651142585
4269,-79.0,118.0,1.6653319205633683
4270,-79.0,119.0,1.6761624930902213
4271,-79.0,120.0,1.6865627281069193
4272,-79.0,121.0,1.6965108184766808
4273,-79.0,122.0,1.705986161176258
4274,-79.0,123.0,1.7149694109106508
4275,-79.0,124.0,1.723442530546735
4276,-79.0,125.0,1.731388838245606
4277,-79.0,126.0,1.7387930511870289
4278,-79.0,127.0,1.7456413257933694
4279,-79.0,128.0,1.7519212943745013
4280,-79.0,129.0,1.7576220981296065
4281,-79.0,130.0,1.7627344164562269
4282,-79.0,131.0,1.7672504925313754
4283,-79.0,132.0,1.7711641551439592
4284,-79.0,133.0,1.774470836772046
4285,-79.0,134.0,1.777167587912544
4286,-79.0,135.0,1.7792530876846588
4287,-79.0,136.0,1.7807276507419687
4288,-79.0,137.0,1.7815932305409234
4289,-79.0,138.0,1.781853419026137
4290,-79.0,139.0,1.7815134428048855
4291,-79.0,140.0,1.780580155894645
4292,-79.0,141.0,1.7790620291382933
4293,-79.0,142.0,1.7769691363917473
4294,-79.0,143.0,1.7743131375982617
4295,-79.0,144.0,1.7711072588722543
4296,-79.0,145.0,1.767366269723499
4297,-79.0,146.0,1.7631064575596327
4298,-79.0,147.0,1.7583455996112778
4299,-79.0,148.0,1.753102932429618
4300,-79.0,149.0,1.7473991191109568
4301,-79.0,150.0,1.741256214406714
4302,-79.0,151.0,1.7346976278803752
4303,-79.0,152.0,1.7277480852752285
4304,-79.0,153.0,1.7204335882581974
4305,-79.0,154.0,1.7127813727058347
4306,-79.0,155.0,1.7048198656985227
4307,-79.0,156.0,1.6965786413881656
4308,-79.0,157.0,1.6880883759033225
4309,-79.0,158.0,1.679380801453518
4310,-79.0,159.0,1.6704886597918907
4311,-79.0,160.0,1.6614456551919639
4312,-79.0,161.0,1.6522864070904935
4313,-79.0,162.0,1.643046402544036
4314,-79.0,163.0,1.633761948641986
4315,-79.0,164.0,1.6244701250136588
4316,-79.0,165.0,1.6152087365613224
4317,-79.0,166.0,1.6060162665450939
4318,-79.0,167.0,1.5969318301394255
4319,-79.0,168.0,1.5879951285742788
4320,-79.0,169.0,1.579246403967423
4321,-79.0,170.0,1.5707263949473846
4322,-79.0,171.0,1.5624762931594696
4323,-79.0,172.0,1.5545377007402383
4324,-79.0,173.0,1.5469525888385487
4325,-79.0,174.0,1.5397632572541322
4326,-79.0,175.0,1.5330122952574219
4327,-79.0,176.0,1.5267425436472577
4328,-79.0,177.0,1.52099705809597
4329,-79.0,178.0,1.515819073824419
4330,-79.0,179.0,1.5112519716427013
4331,-79.0,180.0,1.5073392453855576
4332,-78.0,-180.0,1.2214183759051602
4333,-78.0,-179.0,1.3130383072664293
4334,-78.0,-178.0,1.3980802675275863
4335,-78.0,-177.0,1.47674279574372
4336,-78.0,-176.0,1.5492260132718767
4337,-78.0,-175.0,1.6157312027689112
4338,-78.0,-174.0,1.6764604033708974
4339,-78.0,-173.0,1.7316160222981944
4340,-78.0,-172.0,1.7814004630686018
4341,-78.0,-171.0,1.8260157704415256
4342,-78.0,-170.0,1.8656632921599319
4343,-78.0,-169.0,1.9005433575033888
4344,-78.0,-168.0,1.930854972614679
4345,-78.0,-167.0,1.956795532515086
4346,-78.0,-166.0,1.9785605496789294
4347,-78.0,-165.0,1.996343398996146
4348,-78.0,-164.0,2.010335078913225
4349,-78.0,-163.0,2.020723988507357
4350,-78.0,-162.0,2.027695720215621
4351,-78.0,-161.0,2.031432867911536
4352,-78.0,-160.0,2.0321148499942354
4353,-78.0,-159.0,2.0299177471312335
4354,-78.0,-158.0,2.02501415427426
4355,-78.0,-157.0,2.0175730465486725
4356,-78.0,-156.0,2.0077596586004915
4357,-78.0,-155.0,1.9957353769710433
4358,-78.0,-154.0,1.9816576450574088
4359,-78.0,-153.0,1.9656798802074023
4360,-78.0,-152.0,1.947951402490206
4361,-78.0,-151.0,1.9286173746784379
4362,-78.0,-150.0,1.907818752973623
4363,-78.0,-149.0,1.8856922480054246
4364,-78.0,-148.0,1.862370295634498
4365,-78.0,-147.0,1.837981037090355
4366,-78.0,-146.0,1.8126483079782625
4367,-78.0,-145.0,1.7864916356933214
4368,-78.0,-144.0,1.7596262447850584
4369,-78.0,-143.0,1.7321630698223733
4370,-78.0,-142.0,1.7042087753159747
4371,-78.0,-141.0,1.6758657822637555
4372,-78.0,-140.0,1.647232300893755
4373,-78.0,-139.0,1.618402369189109
4374,-78.0,-138.0,1.5894658967899284
4375,-78.0,-137.0,1.5605087138780924
4376,-78.0,-136.0,1.531612624662438
4377,-78.0,-135.0,1.5028554650937715
4378,-78.0,-134.0,1.4743111644514
4379,-78.0,-133.0,1.4460498104553312
4380,-78.0,-132.0,1.4181377175711
4381,-78.0,-131.0,1.3906374981869802
4382,-78.0,-130.0,1.363608136356288
4383,-78.0,-129.0,1.3371050638105078
4384,-78.0,-128.0,1.3111802379618946
4385,-78.0,-127.0,1.285882221627142
4386,-78.0,-126.0,1.261256264216542
4387,-78.0,-125.0,1.2373443841456875
4388,-78.0,-124.0,1.2141854522393754
4389,-78.0,-123.0,1.1918152759096114
4390,-78.0,-122.0,1.1702666839017704
4391,-78.0,-121.0,1.1495696114147893
4392,-78.0,-120.0,1.1297511854129056
4393,-78.0,-119.0,1.1108358099576845
4394,-78.0,-118.0,1.0928452514001497
4395,-78.0,-117.0,1.075798723283479
4396,-78.0,-116.0,1.0597129708171145
4397,-78.0,-115.0,1.0446023547931127
4398,-78.0,-114.0,1.0304789348253276
4399,-78.0,-113.0,1.0173525518012616
4400,-78.0,-112.0,1.0052309094455072
4401,-78.0,-111.0,0.994119654902231
4402,-78.0,-110.0,0.9840224582525372
4403,-78.0,-109.0,0.9749410908903738
4404,-78.0,-108.0,0.9668755026883503
4405,-78.0,-107.0,0.9598238978919174
4406,-78.0,-106.0,0.9537828096874015
4407,-78.0,-105.0,0.9487471733958045
4408,-78.0,-104.0,0.9447103982506115
4409,-78.0,-103.0,0.9416644377236617
4410,-78.0,-102.0,0.9395998583687558
4411,-78.0,-101.0,0.9385059071579408
4412,-78.0,-100.0,0.938370577290329
4413,-78.0,-99.0,0.9391806724580553
4414,-78.0,-98.0,0.9409218695582666
4415,-78.0,-97.0,0.9435787798442239
4416,-78.0,-96.0,0.9471350085123885
4417,-78.0,-95.0,0.9515732127259364
4418,-78.0,-94.0,0.9568751580785404
4419,-78.0,-93.0,0.9630217735052478
4420,-78.0,-92.0,0.9699932046502433
4421,-78.0,-91.0,0.9777688657038673
4422,-78.0,-90.0,0.9863274897237064
4423,-78.0,-89.0,0.9956471774568102
4424,-78.0,-88.0,1.0057054446820912
4425,-78.0,-87.0,1.01647926809388
4426,-78.0,-86.0,1.0279451297492015
4427,-78.0,-85.0,1.0400790601029235
4428,-78.0,-84.0,1.052856679656225
4429,-78.0,-83.0,1.0662532392450796
4430,-78.0,-82.0,1.080243658996471
4431,-78.0,-81.0,1.0948025659810128
4432,-78.0,-80.0,1.1099043305914362
4433,-78.0,-79.0,1.1255231016770846
4434,-78.0,-78.0,1.1416328404651264
4435,-78.0,-77.0,1.1582073532996764
4436,-78.0,-76.0,1.175220323230347
4437,-78.0,-75.0,1.1926453404820592
4438,-78.0,-74.0,1.2104559318380943
4439,-78.0,-73.0,1.228625588968497
4440,-78.0,-72.0,1.2471277957359497
4441,-78.0,-71.0,1.2659360545111933
4442,-78.0,-70.0,1.285023911529974
4443,-78.0,-69.0,1.3043649813233005
4444,-78.0,-68.0,1.3239329702525973
4445,-78.0,-67.0,1.343701699181007
4446,-78.0,-66.0,1.3636451253118245
4447,-78.0,-65.0,1.3837373632246206
4448,-78.0,-64.0,1.403952705139203
4449,-78.0,-63.0,1.4242656404371132
4450,-78.0,-62.0,1.4446508744698574
4451,-78.0,-61.0,1.4650833466825313
4452,-78.0,-60.0,1.485538248080946
4453,-78.0,-59.0,1.5059910380697747
4454,-78.0,-58.0,1.526417460688615
4455,-78.0,-57.0,1.5467935602722247
4456,-78.0,-56.0,1.5670956965605425
4457,-78.0,-55.0,1.5873005592833793
4458,-78.0,-54.0,1.6073851822440186
4459,-78.0,-53.0,1.6273269569251854
4460,-78.0,-52.0,1.6471036456401542
4461,-78.0,-51.0,1.6666933942509692
4462,-78.0,-50.0,1.6860747444750113
4463,-78.0,-49.0,1.7052266458003462
4464,-78.0,-48.0,1.7241284670294954
4465,-78.0,-47.0,1.7427600074704541
4466,-78.0,-46.0,1.7611015077929746
4467,-78.0,-45.0,1.7791336605672707
4468,-78.0,-44.0,1.796837620501484
4469,-78.0,-43.0,1.8141950143933676
4470,-78.0,-42.0,1.8311879508107964
4471,-78.0,-41.0,1.8477990295148032
4472,-78.0,-40.0,1.8640113506379952
4473,-78.0,-39.0,1.879808523630247
4474,-78.0,-38.0,1.8951746759827037
4475,-78.0,-37.0,1.9100944617401727
4476,-78.0,-36.0,1.9245530698110582
4477,-78.0,-35.0,1.9385362320830637
4478,-78.0,-34.0,1.9520302313518874
4479,-78.0,-33.0,1.9650219090692256
4480,-78.0,-32.0,1.97749867291538
4481,-78.0,-31.0,1.9894485042007823
4482,-78.0,-30.0,2.0008599650997865
4483,-78.0,-29.0,2.0117222057189985
4484,-78.0,-28.0,2.022024971001475
4485,-78.0,-27.0,2.031758607467023
4486,-78.0,-26.0,2.040914069787839
4487,-78.0,-25.0,2.0494829271976474
4488,-78.0,-24.0,2.057457369731454
4489,-78.0,-23.0,2.0648302142919612
